state,pollster_id,pollster,fte_grade,sample_size,population,methodology,end_date,nationwide_batch,answer,candidate_party,pct,committee_id
Hawaii,1193,SurveyMonkey,D-,987.0,rv,Online,10/18/2020,False,Biden,DEM,65.0,C00703975
Hawaii,1193,SurveyMonkey,D-,987.0,rv,Online,10/18/2020,False,Trump,REP,33.0,C00580100
Hawaii,1193,SurveyMonkey,D-,987.0,lv,Online,10/18/2020,False,Biden,DEM,66.0,C00703975
Hawaii,1193,SurveyMonkey,D-,987.0,lv,Online,10/18/2020,False,Trump,REP,32.0,C00580100
Georgia,1193,SurveyMonkey,D-,5795.0,rv,Online,10/18/2020,False,Biden,DEM,52.0,C00703975
Georgia,1193,SurveyMonkey,D-,5795.0,rv,Online,10/18/2020,False,Trump,REP,46.0,C00580100
Georgia,1193,SurveyMonkey,D-,5795.0,lv,Online,10/18/2020,False,Biden,DEM,50.0,C00703975
Georgia,1193,SurveyMonkey,D-,5795.0,lv,Online,10/18/2020,False,Trump,REP,48.0,C00580100
Delaware,1193,SurveyMonkey,D-,989.0,rv,Online,10/18/2020,False,Biden,DEM,64.0,C00703975
Delaware,1193,SurveyMonkey,D-,989.0,rv,Online,10/18/2020,False,Trump,REP,34.0,C00580100
Delaware,1193,SurveyMonkey,D-,989.0,lv,Online,10/18/2020,False,Biden,DEM,64.0,C00703975
Delaware,1193,SurveyMonkey,D-,989.0,lv,Online,10/18/2020,False,Trump,REP,35.0,C00580100
Connecticut,1193,SurveyMonkey,D-,2935.0,rv,Online,10/18/2020,False,Biden,DEM,61.0,C00703975
Connecticut,1193,SurveyMonkey,D-,2935.0,rv,Online,10/18/2020,False,Trump,REP,35.0,C00580100
Connecticut,1193,SurveyMonkey,D-,2935.0,lv,Online,10/18/2020,False,Biden,DEM,62.0,C00703975
Connecticut,1193,SurveyMonkey,D-,2935.0,lv,Online,10/18/2020,False,Trump,REP,35.0,C00580100
Arizona,1193,SurveyMonkey,D-,5973.0,rv,Online,10/18/2020,False,Biden,DEM,54.0,C00703975
Arizona,1193,SurveyMonkey,D-,5973.0,rv,Online,10/18/2020,False,Trump,REP,44.0,C00580100
Arizona,1193,SurveyMonkey,D-,5973.0,lv,Online,10/18/2020,False,Biden,DEM,53.0,C00703975
Arizona,1193,SurveyMonkey,D-,5973.0,lv,Online,10/18/2020,False,Trump,REP,45.0,C00580100
Arkansas,1193,SurveyMonkey,D-,1640.0,rv,Online,10/18/2020,False,Biden,DEM,41.0,C00703975
Arkansas,1193,SurveyMonkey,D-,1640.0,rv,Online,10/18/2020,False,Trump,REP,56.0,C00580100
Arkansas,1193,SurveyMonkey,D-,1640.0,lv,Online,10/18/2020,False,Biden,DEM,40.0,C00703975
Arkansas,1193,SurveyMonkey,D-,1640.0,lv,Online,10/18/2020,False,Trump,REP,58.0,C00580100
Alabama,1193,SurveyMonkey,D-,2710.0,rv,Online,10/18/2020,False,Biden,DEM,41.0,C00703975
Alabama,1193,SurveyMonkey,D-,2710.0,rv,Online,10/18/2020,False,Trump,REP,56.0,C00580100
Alabama,1193,SurveyMonkey,D-,2710.0,lv,Online,10/18/2020,False,Biden,DEM,38.0,C00703975
Alabama,1193,SurveyMonkey,D-,2710.0,lv,Online,10/18/2020,False,Trump,REP,60.0,C00580100
Washington DC,1193,SurveyMonkey,D-,727.0,rv,Online,10/18/2020,False,Biden,DEM,86.0,C00703975
Washington DC,1193,SurveyMonkey,D-,727.0,rv,Online,10/18/2020,False,Trump,REP,11.0,C00580100
Washington DC,1193,SurveyMonkey,D-,727.0,lv,Online,10/18/2020,False,Biden,DEM,88.0,C00703975
Washington DC,1193,SurveyMonkey,D-,727.0,lv,Online,10/18/2020,False,Trump,REP,10.0,C00580100
Washington,1193,SurveyMonkey,D-,7668.0,rv,Online,10/18/2020,False,Biden,DEM,60.0,C00703975
Washington,1193,SurveyMonkey,D-,7668.0,rv,Online,10/18/2020,False,Trump,REP,37.0,C00580100
Washington,1193,SurveyMonkey,D-,7668.0,lv,Online,10/18/2020,False,Biden,DEM,61.0,C00703975
Washington,1193,SurveyMonkey,D-,7668.0,lv,Online,10/18/2020,False,Trump,REP,37.0,C00580100
Texas,1193,SurveyMonkey,D-,14047.0,rv,Online,10/18/2020,False,Biden,DEM,49.0,C00703975
Texas,1193,SurveyMonkey,D-,14047.0,rv,Online,10/18/2020,False,Trump,REP,49.0,C00580100
Texas,1193,SurveyMonkey,D-,14047.0,lv,Online,10/18/2020,False,Biden,DEM,47.0,C00703975
Texas,1193,SurveyMonkey,D-,14047.0,lv,Online,10/18/2020,False,Trump,REP,51.0,C00580100
Tennessee,1193,SurveyMonkey,D-,3973.0,rv,Online,10/18/2020,False,Biden,DEM,43.0,C00703975
Tennessee,1193,SurveyMonkey,D-,3973.0,rv,Online,10/18/2020,False,Trump,REP,55.0,C00580100
Tennessee,1193,SurveyMonkey,D-,3973.0,lv,Online,10/18/2020,False,Biden,DEM,41.0,C00703975
Tennessee,1193,SurveyMonkey,D-,3973.0,lv,Online,10/18/2020,False,Trump,REP,57.0,C00580100
Rhode Island,1193,SurveyMonkey,D-,654.0,rv,Online,10/18/2020,False,Biden,DEM,67.0,C00703975
Rhode Island,1193,SurveyMonkey,D-,654.0,rv,Online,10/18/2020,False,Trump,REP,32.0,C00580100
Rhode Island,1193,SurveyMonkey,D-,654.0,lv,Online,10/18/2020,False,Biden,DEM,68.0,C00703975
Rhode Island,1193,SurveyMonkey,D-,654.0,lv,Online,10/18/2020,False,Trump,REP,32.0,C00580100
New York,1193,SurveyMonkey,D-,9958.0,rv,Online,10/18/2020,False,Biden,DEM,65.0,C00703975
New York,1193,SurveyMonkey,D-,9958.0,rv,Online,10/18/2020,False,Trump,REP,32.0,C00580100
New York,1193,SurveyMonkey,D-,9958.0,lv,Online,10/18/2020,False,Biden,DEM,65.0,C00703975
New York,1193,SurveyMonkey,D-,9958.0,lv,Online,10/18/2020,False,Trump,REP,33.0,C00580100
Missouri,1193,SurveyMonkey,D-,3869.0,rv,Online,10/18/2020,False,Biden,DEM,46.0,C00703975
Missouri,1193,SurveyMonkey,D-,3869.0,rv,Online,10/18/2020,False,Trump,REP,51.0,C00580100
Missouri,1193,SurveyMonkey,D-,3869.0,lv,Online,10/18/2020,False,Biden,DEM,46.0,C00703975
Missouri,1193,SurveyMonkey,D-,3869.0,lv,Online,10/18/2020,False,Trump,REP,52.0,C00580100
Michigan,1193,SurveyMonkey,D-,6026.0,rv,Online,10/18/2020,False,Biden,DEM,53.0,C00703975
Michigan,1193,SurveyMonkey,D-,6026.0,rv,Online,10/18/2020,False,Trump,REP,44.0,C00580100
Michigan,1193,SurveyMonkey,D-,6026.0,lv,Online,10/18/2020,False,Biden,DEM,53.0,C00703975
Michigan,1193,SurveyMonkey,D-,6026.0,lv,Online,10/18/2020,False,Trump,REP,45.0,C00580100
Louisiana,1193,SurveyMonkey,D-,2445.0,rv,Online,10/18/2020,False,Biden,DEM,44.0,C00703975
Louisiana,1193,SurveyMonkey,D-,2445.0,rv,Online,10/18/2020,False,Trump,REP,53.0,C00580100
Louisiana,1193,SurveyMonkey,D-,2445.0,lv,Online,10/18/2020,False,Biden,DEM,40.0,C00703975
Louisiana,1193,SurveyMonkey,D-,2445.0,lv,Online,10/18/2020,False,Trump,REP,58.0,C00580100
Florida,1193,SurveyMonkey,D-,14184.0,rv,Online,10/18/2020,False,Biden,DEM,50.0,C00703975
Florida,1193,SurveyMonkey,D-,14184.0,rv,Online,10/18/2020,False,Trump,REP,48.0,C00580100
Florida,1193,SurveyMonkey,D-,14184.0,lv,Online,10/18/2020,False,Biden,DEM,49.0,C00703975
Florida,1193,SurveyMonkey,D-,14184.0,lv,Online,10/18/2020,False,Trump,REP,49.0,C00580100
Colorado,1193,SurveyMonkey,D-,5126.0,rv,Online,10/18/2020,False,Biden,DEM,59.0,C00703975
Colorado,1193,SurveyMonkey,D-,5126.0,rv,Online,10/18/2020,False,Trump,REP,39.0,C00580100
Colorado,1193,SurveyMonkey,D-,5126.0,lv,Online,10/18/2020,False,Biden,DEM,58.0,C00703975
Colorado,1193,SurveyMonkey,D-,5126.0,lv,Online,10/18/2020,False,Trump,REP,41.0,C00580100
California,1193,SurveyMonkey,D-,22780.0,rv,Online,10/18/2020,False,Biden,DEM,63.0,C00703975
California,1193,SurveyMonkey,D-,22780.0,rv,Online,10/18/2020,False,Trump,REP,35.0,C00580100
California,1193,SurveyMonkey,D-,22780.0,lv,Online,10/18/2020,False,Biden,DEM,63.0,C00703975
California,1193,SurveyMonkey,D-,22780.0,lv,Online,10/18/2020,False,Trump,REP,36.0,C00580100
Alaska,1193,SurveyMonkey,D-,977.0,rv,Online,10/18/2020,False,Biden,DEM,45.0,C00703975
Alaska,1193,SurveyMonkey,D-,977.0,rv,Online,10/18/2020,False,Trump,REP,52.0,C00580100
Alaska,1193,SurveyMonkey,D-,977.0,lv,Online,10/18/2020,False,Biden,DEM,44.0,C00703975
Alaska,1193,SurveyMonkey,D-,977.0,lv,Online,10/18/2020,False,Trump,REP,53.0,C00580100
New Mexico,907,GBAO,B/C,600.0,lv,Live Phone,10/17/2020,False,Biden,DEM,54.0,C00703975
New Mexico,907,GBAO,B/C,600.0,lv,Live Phone,10/17/2020,False,Trump,REP,41.0,C00580100
North Carolina,11,ABC News/The Washington Post,A+,706.0,rv,Live Phone,10/17/2020,False,Biden,DEM,48.0,C00703975
North Carolina,11,ABC News/The Washington Post,A+,706.0,rv,Live Phone,10/17/2020,False,Trump,REP,46.0,C00580100
North Carolina,11,ABC News/The Washington Post,A+,646.0,lv,Live Phone,10/17/2020,False,Biden,DEM,49.0,C00703975
North Carolina,11,ABC News/The Washington Post,A+,646.0,lv,Live Phone,10/17/2020,False,Trump,REP,48.0,C00580100
North Carolina,11,ABC News/The Washington Post,A+,706.0,rv,Live Phone,10/17/2020,False,Biden,DEM,50.0,C00703975
North Carolina,11,ABC News/The Washington Post,A+,706.0,rv,Live Phone,10/17/2020,False,Trump,REP,47.0,C00580100
North Carolina,11,ABC News/The Washington Post,A+,646.0,lv,Live Phone,10/17/2020,False,Biden,DEM,50.0,C00703975
North Carolina,11,ABC News/The Washington Post,A+,646.0,lv,Live Phone,10/17/2020,False,Trump,REP,48.0,C00580100
Wyoming,1193,SurveyMonkey,D-,553.0,rv,Online,10/17/2020,False,Biden,DEM,32.0,C00703975
Wyoming,1193,SurveyMonkey,D-,553.0,rv,Online,10/17/2020,False,Trump,REP,66.0,C00580100
Wyoming,1193,SurveyMonkey,D-,553.0,lv,Online,10/17/2020,False,Biden,DEM,33.0,C00703975
Wyoming,1193,SurveyMonkey,D-,553.0,lv,Online,10/17/2020,False,Trump,REP,66.0,C00580100
West Virginia,1193,SurveyMonkey,D-,1002.0,rv,Online,10/17/2020,False,Biden,DEM,34.0,C00703975
West Virginia,1193,SurveyMonkey,D-,1002.0,rv,Online,10/17/2020,False,Trump,REP,64.0,C00580100
West Virginia,1193,SurveyMonkey,D-,1002.0,lv,Online,10/17/2020,False,Biden,DEM,34.0,C00703975
West Virginia,1193,SurveyMonkey,D-,1002.0,lv,Online,10/17/2020,False,Trump,REP,64.0,C00580100
Wisconsin,1193,SurveyMonkey,D-,4571.0,rv,Online,10/17/2020,False,Biden,DEM,55.0,C00703975
Wisconsin,1193,SurveyMonkey,D-,4571.0,rv,Online,10/17/2020,False,Trump,REP,43.0,C00580100
Wisconsin,1193,SurveyMonkey,D-,4571.0,lv,Online,10/17/2020,False,Biden,DEM,55.0,C00703975
Wisconsin,1193,SurveyMonkey,D-,4571.0,lv,Online,10/17/2020,False,Trump,REP,43.0,C00580100
Washington,1193,SurveyMonkey,D-,7667.0,rv,Online,10/17/2020,False,Biden,DEM,60.0,C00703975
Washington,1193,SurveyMonkey,D-,7667.0,rv,Online,10/17/2020,False,Trump,REP,37.0,C00580100
Washington,1193,SurveyMonkey,D-,7667.0,lv,Online,10/17/2020,False,Biden,DEM,61.0,C00703975
Washington,1193,SurveyMonkey,D-,7667.0,lv,Online,10/17/2020,False,Trump,REP,37.0,C00580100
Vermont,1193,SurveyMonkey,D-,759.0,rv,Online,10/17/2020,False,Biden,DEM,65.0,C00703975
Vermont,1193,SurveyMonkey,D-,759.0,rv,Online,10/17/2020,False,Trump,REP,33.0,C00580100
Vermont,1193,SurveyMonkey,D-,759.0,lv,Online,10/17/2020,False,Biden,DEM,67.0,C00703975
Vermont,1193,SurveyMonkey,D-,759.0,lv,Online,10/17/2020,False,Trump,REP,32.0,C00580100
Virginia,1193,SurveyMonkey,D-,5595.0,rv,Online,10/17/2020,False,Biden,DEM,56.0,C00703975
Virginia,1193,SurveyMonkey,D-,5595.0,rv,Online,10/17/2020,False,Trump,REP,42.0,C00580100
Virginia,1193,SurveyMonkey,D-,5595.0,lv,Online,10/17/2020,False,Biden,DEM,56.0,C00703975
Virginia,1193,SurveyMonkey,D-,5595.0,lv,Online,10/17/2020,False,Trump,REP,42.0,C00580100
Texas,1193,SurveyMonkey,D-,13991.0,rv,Online,10/17/2020,False,Biden,DEM,49.0,C00703975
Texas,1193,SurveyMonkey,D-,13991.0,rv,Online,10/17/2020,False,Trump,REP,48.0,C00580100
Texas,1193,SurveyMonkey,D-,13991.0,lv,Online,10/17/2020,False,Biden,DEM,47.0,C00703975
Texas,1193,SurveyMonkey,D-,13991.0,lv,Online,10/17/2020,False,Trump,REP,51.0,C00580100
Tennessee,1193,SurveyMonkey,D-,3901.0,rv,Online,10/17/2020,False,Biden,DEM,42.0,C00703975
Tennessee,1193,SurveyMonkey,D-,3901.0,rv,Online,10/17/2020,False,Trump,REP,55.0,C00580100
Tennessee,1193,SurveyMonkey,D-,3901.0,lv,Online,10/17/2020,False,Biden,DEM,41.0,C00703975
Tennessee,1193,SurveyMonkey,D-,3901.0,lv,Online,10/17/2020,False,Trump,REP,57.0,C00580100
South Carolina,1193,SurveyMonkey,D-,3596.0,rv,Online,10/17/2020,False,Biden,DEM,47.0,C00703975
South Carolina,1193,SurveyMonkey,D-,3596.0,rv,Online,10/17/2020,False,Trump,REP,50.0,C00580100
South Carolina,1193,SurveyMonkey,D-,3596.0,lv,Online,10/17/2020,False,Biden,DEM,46.0,C00703975
South Carolina,1193,SurveyMonkey,D-,3596.0,lv,Online,10/17/2020,False,Trump,REP,52.0,C00580100
Rhode Island,1193,SurveyMonkey,D-,645.0,rv,Online,10/17/2020,False,Biden,DEM,67.0,C00703975
Rhode Island,1193,SurveyMonkey,D-,645.0,rv,Online,10/17/2020,False,Trump,REP,31.0,C00580100
Rhode Island,1193,SurveyMonkey,D-,645.0,lv,Online,10/17/2020,False,Biden,DEM,68.0,C00703975
Rhode Island,1193,SurveyMonkey,D-,645.0,lv,Online,10/17/2020,False,Trump,REP,31.0,C00580100
Oklahoma,1193,SurveyMonkey,D-,2144.0,rv,Online,10/17/2020,False,Biden,DEM,42.0,C00703975
Oklahoma,1193,SurveyMonkey,D-,2144.0,rv,Online,10/17/2020,False,Trump,REP,56.0,C00580100
Oklahoma,1193,SurveyMonkey,D-,2144.0,lv,Online,10/17/2020,False,Biden,DEM,41.0,C00703975
Oklahoma,1193,SurveyMonkey,D-,2144.0,lv,Online,10/17/2020,False,Trump,REP,57.0,C00580100
Ohio,1193,SurveyMonkey,D-,6090.0,rv,Online,10/17/2020,False,Biden,DEM,48.0,C00703975
Ohio,1193,SurveyMonkey,D-,6090.0,rv,Online,10/17/2020,False,Trump,REP,50.0,C00580100
Ohio,1193,SurveyMonkey,D-,6090.0,lv,Online,10/17/2020,False,Biden,DEM,47.0,C00703975
Ohio,1193,SurveyMonkey,D-,6090.0,lv,Online,10/17/2020,False,Trump,REP,51.0,C00580100
Nevada,1193,SurveyMonkey,D-,2443.0,rv,Online,10/17/2020,False,Biden,DEM,53.0,C00703975
Nevada,1193,SurveyMonkey,D-,2443.0,rv,Online,10/17/2020,False,Trump,REP,46.0,C00580100
Nevada,1193,SurveyMonkey,D-,2443.0,lv,Online,10/17/2020,False,Biden,DEM,51.0,C00703975
Nevada,1193,SurveyMonkey,D-,2443.0,lv,Online,10/17/2020,False,Trump,REP,48.0,C00580100
New Mexico,1193,SurveyMonkey,D-,2001.0,rv,Online,10/17/2020,False,Biden,DEM,53.0,C00703975
New Mexico,1193,SurveyMonkey,D-,2001.0,rv,Online,10/17/2020,False,Trump,REP,45.0,C00580100
New Mexico,1193,SurveyMonkey,D-,2001.0,lv,Online,10/17/2020,False,Biden,DEM,53.0,C00703975
New Mexico,1193,SurveyMonkey,D-,2001.0,lv,Online,10/17/2020,False,Trump,REP,46.0,C00580100
New Jersey,1193,SurveyMonkey,D-,4902.0,rv,Online,10/17/2020,False,Biden,DEM,61.0,C00703975
New Jersey,1193,SurveyMonkey,D-,4902.0,rv,Online,10/17/2020,False,Trump,REP,35.0,C00580100
New Jersey,1193,SurveyMonkey,D-,4902.0,lv,Online,10/17/2020,False,Biden,DEM,61.0,C00703975
New Jersey,1193,SurveyMonkey,D-,4902.0,lv,Online,10/17/2020,False,Trump,REP,35.0,C00580100
Nebraska,1193,SurveyMonkey,D-,1364.0,rv,Online,10/17/2020,False,Biden,DEM,46.0,C00703975
Nebraska,1193,SurveyMonkey,D-,1364.0,rv,Online,10/17/2020,False,Trump,REP,51.0,C00580100
Nebraska,1193,SurveyMonkey,D-,1364.0,lv,Online,10/17/2020,False,Biden,DEM,46.0,C00703975
Nebraska,1193,SurveyMonkey,D-,1364.0,lv,Online,10/17/2020,False,Trump,REP,52.0,C00580100
North Dakota,1193,SurveyMonkey,D-,481.0,rv,Online,10/17/2020,False,Biden,DEM,39.0,C00703975
North Dakota,1193,SurveyMonkey,D-,481.0,rv,Online,10/17/2020,False,Trump,REP,59.0,C00580100
North Dakota,1193,SurveyMonkey,D-,481.0,lv,Online,10/17/2020,False,Biden,DEM,39.0,C00703975
North Dakota,1193,SurveyMonkey,D-,481.0,lv,Online,10/17/2020,False,Trump,REP,60.0,C00580100
North Carolina,1193,SurveyMonkey,D-,6100.0,rv,Online,10/17/2020,False,Biden,DEM,53.0,C00703975
North Carolina,1193,SurveyMonkey,D-,6100.0,rv,Online,10/17/2020,False,Trump,REP,45.0,C00580100
North Carolina,1193,SurveyMonkey,D-,6100.0,lv,Online,10/17/2020,False,Biden,DEM,52.0,C00703975
North Carolina,1193,SurveyMonkey,D-,6100.0,lv,Online,10/17/2020,False,Trump,REP,46.0,C00580100
Montana,1193,SurveyMonkey,D-,897.0,rv,Online,10/17/2020,False,Biden,DEM,44.0,C00703975
Montana,1193,SurveyMonkey,D-,897.0,rv,Online,10/17/2020,False,Trump,REP,54.0,C00580100
Montana,1193,SurveyMonkey,D-,897.0,lv,Online,10/17/2020,False,Biden,DEM,44.0,C00703975
Montana,1193,SurveyMonkey,D-,897.0,lv,Online,10/17/2020,False,Trump,REP,54.0,C00580100
Mississippi,1193,SurveyMonkey,D-,1383.0,rv,Online,10/17/2020,False,Biden,DEM,44.0,C00703975
Mississippi,1193,SurveyMonkey,D-,1383.0,rv,Online,10/17/2020,False,Trump,REP,54.0,C00580100
Mississippi,1193,SurveyMonkey,D-,1383.0,lv,Online,10/17/2020,False,Biden,DEM,39.0,C00703975
Mississippi,1193,SurveyMonkey,D-,1383.0,lv,Online,10/17/2020,False,Trump,REP,60.0,C00580100
Maine,1193,SurveyMonkey,D-,1365.0,rv,Online,10/17/2020,False,Biden,DEM,56.0,C00703975
Maine,1193,SurveyMonkey,D-,1365.0,rv,Online,10/17/2020,False,Trump,REP,42.0,C00580100
Maine,1193,SurveyMonkey,D-,1365.0,lv,Online,10/17/2020,False,Biden,DEM,56.0,C00703975
Maine,1193,SurveyMonkey,D-,1365.0,lv,Online,10/17/2020,False,Trump,REP,43.0,C00580100
Maryland,1193,SurveyMonkey,D-,4385.0,rv,Online,10/17/2020,False,Biden,DEM,67.0,C00703975
Maryland,1193,SurveyMonkey,D-,4385.0,rv,Online,10/17/2020,False,Trump,REP,31.0,C00580100
Maryland,1193,SurveyMonkey,D-,4385.0,lv,Online,10/17/2020,False,Biden,DEM,66.0,C00703975
Maryland,1193,SurveyMonkey,D-,4385.0,lv,Online,10/17/2020,False,Trump,REP,32.0,C00580100
Kentucky,1193,SurveyMonkey,D-,2719.0,rv,Online,10/17/2020,False,Biden,DEM,41.0,C00703975
Kentucky,1193,SurveyMonkey,D-,2719.0,rv,Online,10/17/2020,False,Trump,REP,57.0,C00580100
Kentucky,1193,SurveyMonkey,D-,2719.0,lv,Online,10/17/2020,False,Biden,DEM,42.0,C00703975
Kentucky,1193,SurveyMonkey,D-,2719.0,lv,Online,10/17/2020,False,Trump,REP,57.0,C00580100
Kansas,1193,SurveyMonkey,D-,2348.0,rv,Online,10/17/2020,False,Biden,DEM,48.0,C00703975
Kansas,1193,SurveyMonkey,D-,2348.0,rv,Online,10/17/2020,False,Trump,REP,51.0,C00580100
Kansas,1193,SurveyMonkey,D-,2348.0,lv,Online,10/17/2020,False,Biden,DEM,47.0,C00703975
Kansas,1193,SurveyMonkey,D-,2348.0,lv,Online,10/17/2020,False,Trump,REP,52.0,C00580100
Indiana,1193,SurveyMonkey,D-,3857.0,rv,Online,10/17/2020,False,Biden,DEM,45.0,C00703975
Indiana,1193,SurveyMonkey,D-,3857.0,rv,Online,10/17/2020,False,Trump,REP,53.0,C00580100
Indiana,1193,SurveyMonkey,D-,3857.0,lv,Online,10/17/2020,False,Biden,DEM,45.0,C00703975
Indiana,1193,SurveyMonkey,D-,3857.0,lv,Online,10/17/2020,False,Trump,REP,53.0,C00580100
Idaho,1193,SurveyMonkey,D-,1461.0,rv,Online,10/17/2020,False,Biden,DEM,39.0,C00703975
Idaho,1193,SurveyMonkey,D-,1461.0,rv,Online,10/17/2020,False,Trump,REP,58.0,C00580100
Idaho,1193,SurveyMonkey,D-,1461.0,lv,Online,10/17/2020,False,Biden,DEM,40.0,C00703975
Idaho,1193,SurveyMonkey,D-,1461.0,lv,Online,10/17/2020,False,Trump,REP,58.0,C00580100
Iowa,1193,SurveyMonkey,D-,2383.0,rv,Online,10/17/2020,False,Biden,DEM,48.0,C00703975
Iowa,1193,SurveyMonkey,D-,2383.0,rv,Online,10/17/2020,False,Trump,REP,50.0,C00580100
Iowa,1193,SurveyMonkey,D-,2383.0,lv,Online,10/17/2020,False,Biden,DEM,50.0,C00703975
Iowa,1193,SurveyMonkey,D-,2383.0,lv,Online,10/17/2020,False,Trump,REP,49.0,C00580100
Hawaii,1193,SurveyMonkey,D-,975.0,rv,Online,10/17/2020,False,Biden,DEM,65.0,C00703975
Hawaii,1193,SurveyMonkey,D-,975.0,rv,Online,10/17/2020,False,Trump,REP,33.0,C00580100
Hawaii,1193,SurveyMonkey,D-,975.0,lv,Online,10/17/2020,False,Biden,DEM,66.0,C00703975
Hawaii,1193,SurveyMonkey,D-,975.0,lv,Online,10/17/2020,False,Trump,REP,32.0,C00580100
Georgia,1193,SurveyMonkey,D-,5725.0,rv,Online,10/17/2020,False,Biden,DEM,52.0,C00703975
Georgia,1193,SurveyMonkey,D-,5725.0,rv,Online,10/17/2020,False,Trump,REP,46.0,C00580100
Georgia,1193,SurveyMonkey,D-,5725.0,lv,Online,10/17/2020,False,Biden,DEM,50.0,C00703975
Georgia,1193,SurveyMonkey,D-,5725.0,lv,Online,10/17/2020,False,Trump,REP,49.0,C00580100
Florida,1193,SurveyMonkey,D-,14126.0,rv,Online,10/17/2020,False,Biden,DEM,50.0,C00703975
Florida,1193,SurveyMonkey,D-,14126.0,rv,Online,10/17/2020,False,Trump,REP,48.0,C00580100
Florida,1193,SurveyMonkey,D-,14126.0,lv,Online,10/17/2020,False,Biden,DEM,49.0,C00703975
Florida,1193,SurveyMonkey,D-,14126.0,lv,Online,10/17/2020,False,Trump,REP,49.0,C00580100
Delaware,1193,SurveyMonkey,D-,969.0,rv,Online,10/17/2020,False,Biden,DEM,64.0,C00703975
Delaware,1193,SurveyMonkey,D-,969.0,rv,Online,10/17/2020,False,Trump,REP,33.0,C00580100
Delaware,1193,SurveyMonkey,D-,969.0,lv,Online,10/17/2020,False,Biden,DEM,65.0,C00703975
Delaware,1193,SurveyMonkey,D-,969.0,lv,Online,10/17/2020,False,Trump,REP,34.0,C00580100
Washington DC,1193,SurveyMonkey,D-,718.0,rv,Online,10/17/2020,False,Biden,DEM,87.0,C00703975
Washington DC,1193,SurveyMonkey,D-,718.0,rv,Online,10/17/2020,False,Trump,REP,10.0,C00580100
Washington DC,1193,SurveyMonkey,D-,718.0,lv,Online,10/17/2020,False,Biden,DEM,88.0,C00703975
Washington DC,1193,SurveyMonkey,D-,718.0,lv,Online,10/17/2020,False,Trump,REP,9.0,C00580100
Connecticut,1193,SurveyMonkey,D-,2907.0,rv,Online,10/17/2020,False,Biden,DEM,62.0,C00703975
Connecticut,1193,SurveyMonkey,D-,2907.0,rv,Online,10/17/2020,False,Trump,REP,34.0,C00580100
Connecticut,1193,SurveyMonkey,D-,2907.0,lv,Online,10/17/2020,False,Biden,DEM,63.0,C00703975
Connecticut,1193,SurveyMonkey,D-,2907.0,lv,Online,10/17/2020,False,Trump,REP,34.0,C00580100
Colorado,1193,SurveyMonkey,D-,5054.0,rv,Online,10/17/2020,False,Biden,DEM,59.0,C00703975
Colorado,1193,SurveyMonkey,D-,5054.0,rv,Online,10/17/2020,False,Trump,REP,39.0,C00580100
Colorado,1193,SurveyMonkey,D-,5054.0,lv,Online,10/17/2020,False,Biden,DEM,58.0,C00703975
Colorado,1193,SurveyMonkey,D-,5054.0,lv,Online,10/17/2020,False,Trump,REP,41.0,C00580100
Arkansas,1193,SurveyMonkey,D-,1609.0,rv,Online,10/17/2020,False,Biden,DEM,40.0,C00703975
Arkansas,1193,SurveyMonkey,D-,1609.0,rv,Online,10/17/2020,False,Trump,REP,57.0,C00580100
Arkansas,1193,SurveyMonkey,D-,1609.0,lv,Online,10/17/2020,False,Biden,DEM,39.0,C00703975
Arkansas,1193,SurveyMonkey,D-,1609.0,lv,Online,10/17/2020,False,Trump,REP,59.0,C00580100
Alabama,1193,SurveyMonkey,D-,2675.0,rv,Online,10/17/2020,False,Biden,DEM,42.0,C00703975
Alabama,1193,SurveyMonkey,D-,2675.0,rv,Online,10/17/2020,False,Trump,REP,56.0,C00580100
Alabama,1193,SurveyMonkey,D-,2675.0,lv,Online,10/17/2020,False,Biden,DEM,39.0,C00703975
Alabama,1193,SurveyMonkey,D-,2675.0,lv,Online,10/17/2020,False,Trump,REP,59.0,C00580100
Alaska,1193,SurveyMonkey,D-,941.0,rv,Online,10/17/2020,False,Biden,DEM,45.0,C00703975
Alaska,1193,SurveyMonkey,D-,941.0,rv,Online,10/17/2020,False,Trump,REP,52.0,C00580100
Alaska,1193,SurveyMonkey,D-,941.0,lv,Online,10/17/2020,False,Biden,DEM,45.0,C00703975
Alaska,1193,SurveyMonkey,D-,941.0,lv,Online,10/17/2020,False,Trump,REP,53.0,C00580100
Utah,1193,SurveyMonkey,D-,2152.0,rv,Online,10/17/2020,False,Biden,DEM,44.0,C00703975
Utah,1193,SurveyMonkey,D-,2152.0,rv,Online,10/17/2020,False,Trump,REP,53.0,C00580100
Utah,1193,SurveyMonkey,D-,2152.0,lv,Online,10/17/2020,False,Biden,DEM,45.0,C00703975
Utah,1193,SurveyMonkey,D-,2152.0,lv,Online,10/17/2020,False,Trump,REP,53.0,C00580100
South Dakota,1193,SurveyMonkey,D-,773.0,rv,Online,10/17/2020,False,Biden,DEM,43.0,C00703975
South Dakota,1193,SurveyMonkey,D-,773.0,rv,Online,10/17/2020,False,Trump,REP,54.0,C00580100
South Dakota,1193,SurveyMonkey,D-,773.0,lv,Online,10/17/2020,False,Biden,DEM,44.0,C00703975
South Dakota,1193,SurveyMonkey,D-,773.0,lv,Online,10/17/2020,False,Trump,REP,54.0,C00580100
